iteration,step_size
0,0.1
1,0.07071067811865475
2,0.05773502691896258
3,0.05
4,0.044721359549995794
5,0.040824829046386304
6,0.03779644730092272
7,0.035355339059327376
8,0.03333333333333333
9,0.03162277660168379
10,0.030151134457776365
11,0.02886751345948129
12,0.02773500981126146
13,0.02672612419124244
14,0.025819888974716113
15,0.025
16,0.024253562503633298
17,0.023570226039551587
18,0.022941573387056175
19,0.022360679774997897
20,0.021821789023599242
21,0.021320071635561044
22,0.02085144140570748
23,0.020412414523193152
24,0.02
25,0.019611613513818404
26,0.019245008972987525
27,0.01889822365046136
28,0.018569533817705187
29,0.018257418583505537
30,0.01796053020267749
31,0.017677669529663688
32,0.017407765595569787
33,0.017149858514250885
34,0.016903085094570332
35,0.016666666666666666
36,0.01643989873053573
37,0.016222142113076255
38,0.016012815380508715
39,0.015811388300841896
40,0.015617376188860608
41,0.015430334996209192
42,0.015249857033260468
43,0.015075567228888182
44,0.014907119849998597
45,0.014744195615489715
46,0.014586499149789456
47,0.014433756729740645
48,0.014285714285714287
49,0.01414213562373095
50,0.014002800840280098
51,0.01386750490563073
52,0.013736056394868903
53,0.013608276348795434
54,0.013483997249264842
55,0.01336306209562122
56,0.013245323570650438
57,0.013130643285972255
58,0.013018891098082389
59,0.012909944487358056
60,0.0128036879932896
61,0.01270001270001905
62,0.01259881576697424
63,0.0125
64,0.012403473458920847
65,0.012309149097933273
66,0.012216944435630522
67,0.012126781251816649
68,0.01203858530857692
69,0.011952286093343936
70,0.011867816581938534
71,0.011785113019775794
72,0.011704114719613058
73,0.01162476387438193
74,0.011547005383792514
75,0.011470786693528088
76,0.011396057645963794
77,0.011322770341445958
78,0.01125087900926024
79,0.011180339887498949
80,0.011111111111111112
81,0.011043152607484653
82,0.010976425998969036
83,0.010910894511799621
84,0.01084652289093281
85,0.010783277320343843
86,0.010721125348377948
87,0.010660035817780522
88,0.010599978800063602
89,0.010540925533894598
90,0.010482848367219183
91,0.01042572070285374
92,0.010369516947304253
93,0.010314212462587935
94,0.010259783520851542
95,0.010206207261596576
96,0.010153461651336192
97,0.010101525445522109
98,0.010050378152592122
99,0.01
100,0.009950371902099893
101,0.009901475429766745
102,0.009853292781642932
103,0.009805806756909202
104,0.009759000729485334
105,0.009712858623572643
106,0.009667364890456635
107,0.009622504486493762
108,0.009578262852211514
109,0.009534625892455923
110,0.009491579957524992
111,0.00944911182523068
112,0.009407208683835972
113,0.00936585811581694
114,0.009325048082403139
115,0.009284766908852594
116,0.009245003270420485
117,0.009205746178983234
118,0.009166984970282115
119,0.009128709291752768
120,0.009090909090909092
121,0.009053574604251853
122,0.009016696346674322
123,0.008980265101338746
124,0.00894427190999916
125,0.008908708063747479
126,0.008873565094161139
127,0.008838834764831844
128,0.008804509063256239
129,0.008770580193070292
130,0.00873704056661038
131,0.008703882797784893
132,0.0086710996952412
133,0.008638684255813602
134,0.008606629658238704
135,0.008574929257125443
136,0.00854357657716761
137,0.008512565307587486
138,0.008481889296799711
139,0.008451542547285166
140,0.00842151921066519
141,0.008391813582966891
142,0.008362420100070909
143,0.008333333333333333
144,0.008304547985373997
145,0.008276058886023679
146,0.008247860988423226
147,0.008219949365267865
148,0.008192319205190406
149,0.008164965809277261
150,0.008137884587711594
151,0.008111071056538128
152,0.008084520834544433
153,0.008058229640253803
154,0.00803219328902499
155,0.008006407690254357
156,0.007980868844676222
157,0.0079555728417573
158,0.007930515857181441
159,0.007905694150420948
160,0.007881104062391007
161,0.007856742013183862
162,0.007832604499879573
163,0.007808688094430304
164,0.00778498944161523
165,0.007761505257063328
166,0.007738232325341369
167,0.007715167498104596
168,0.007692307692307693
169,0.007669649888473704
170,0.007647191129018726
171,0.007624928516630234
172,0.007602859212697055
173,0.007580980435789034
174,0.007559289460184545
175,0.007537783614444091
176,0.00751646028002829
177,0.007495316889958615
178,0.007474350927519359
179,0.007453559924999299
180,0.007432941462471664
181,0.007412493166611012
182,0.007392212709545729
183,0.007372097807744857
184,0.007352146220938077
185,0.007332355751067665
186,0.007312724241271306
187,0.007293249574894728
188,0.00727392967453308
189,0.007254762501100118
190,0.007235746052924217
191,0.007216878364870323
192,0.007198157507486946
193,0.007179581586177382
194,0.007161148740394329
195,0.0071428571428571435
196,0.007124704998790965
197,0.007106690545187015
198,0.007088812050083359
199,0.007071067811865475
200,0.007053456158585983
201,0.007035975447302919
202,0.007018624063435965
203,0.007001400420140049
204,0.0069843029576957824
205,0.006967330142916177
206,0.0069504804685691585
207,0.006933752452815365
208,0.006917144638660747
209,0.006900655593423542
210,0.006884283908215143
211,0.006868028197434452
212,0.006851887098275317
213,0.006835859270246633
214,0.006819943394704735
215,0.006804138174397717
216,0.006788442333021307
217,0.006772854614785964
218,0.00675737378399486
219,0.006741998624632421
220,0.006726727939963125
221,0.006711560552140243
222,0.006696495301824251
223,0.00668153104781061
224,0.006666666666666667
225,0.006651901052377393
226,0.00663723311599972
227,0.006622661785325219
228,0.006608186004550898
229,0.00659380473395787
230,0.00657951694959769
231,0.006565321642986128
232,0.006551217820804185
233,0.006537204504606134
234,0.006523280730534422
235,0.0065094455490411944
236,0.006495698024616309
237,0.006482037235521644
238,0.006468462273531509
239,0.006454972243679028
240,0.006441566264008308
241,0.006428243465332251
242,0.006415002990995842
243,0.0064018439966448
244,0.006388765649999399
245,0.006375767130633383
246,0.006362847629757778
247,0.006350006350009525
248,0.00633724250524478
249,0.006324555320336759
250,0.0063119440309780325
251,0.00629940788348712
252,0.0062869461346193155
253,0.006274558051381586
254,0.006262242910851495
255,0.00625
256,0.006237828615518053
257,0.0062257280636469035
258,0.006213697660012001
259,0.006201736729460424
260,0.00618984460590173
261,0.006178020632152155
262,0.006166264159782074
263,0.006154574548966636
264,0.006142951168339512
265,0.006131393394849659
266,0.0061199006136210465
267,0.006108472217815261
268,0.006097107608496924
269,0.006085806194501846
270,0.00607456739230787
271,0.006063390625908324
272,0.006052275326688025
273,0.00604122093330177
274,0.006030226891555272
275,0.00601929265428846
276,0.006008417681261097
277,0.005997601439040673
278,0.005986843400892497
279,0.005976143046671968
280,0.005965499862718936
281,0.005954913341754137
282,0.00594438298277764
283,0.005933908290969267
284,0.005923488777590923
285,0.005913123959890827
286,0.005902813361009553
287,0.005892556509887897
288,0.0058823529411764705
289,0.005872202195147035
290,0.0058621038176054924
291,0.005852057359806529
292,0.00584206237836986
293,0.005832118435198043
294,0.005822225097395821
295,0.005812381937190965
296,0.005802588531856595
297,0.005792844463634923
298,0.005783149319662403
299,0.005773502691896257
300,0.00576390417704235
301,0.00575435337648436
302,0.005744849896214261
303,0.005735393346764044
304,0.005725983343138683
305,0.005716619504750295
306,0.005707301455353496
307,0.005698028822981897
308,0.005688801239885743
309,0.005679618342470648
310,0.005670479771237427
311,0.005661385170722979
312,0.0056523341894422156
313,0.005643326479831004
314,0.005634361698190111
315,0.00562543950463012
316,0.005616559563017305
317,0.005607721540920443
318,0.005598925109558544
319,0.005590169943749474
320,0.005581455721859476
321,0.005572782125753528
322,0.005564148840746573
323,0.005555555555555556
324,0.005547001962252292
325,0.005538487756217113
326,0.005530012636093311
327,0.005521576303742327
328,0.005513178464199713
329,0.005504818825631803
330,0.005496497099293127
331,0.005488212999484518
332,0.00547996624351191
333,0.0054717565516458275
334,0.005463583647081531
335,0.0054554472558998104
336,0.005447347107028433
337,0.005439282932204212
338,0.005431254465935685
339,0.005423261445466405
340,0.005415303610738824
341,0.005407380704358752
342,0.0053994924715603885
343,0.005391638660171921
344,0.005383819020581656
345,0.005376033305704703
346,0.00536828127095019
347,0.005360562674188974
348,0.005352877275721892
349,0.005345224838248488
350,0.005337605126836238
351,0.005330017908890261
352,0.005322462954123495
353,0.005314940034527339
354,0.005307448924342753
355,0.005299989400031801
356,0.005292561240249631
357,0.005285164225816899
358,0.005277798139692595
359,0.005270462766947299
360,0.005263157894736842
361,0.005255883312276367
362,0.00524863881081478
363,0.005241424183609592
364,0.005234239225902138
365,0.005227083734893167
366,0.005219957509718806
367,0.00521286035142687
368,0.005205792062953536
369,0.005198752449100364
370,0.00519174131651165
371,0.0051847584736521264
372,0.005177803730784978
373,0.005170876899950192
374,0.0051639777949432225
375,0.005157106231293967
376,0.005150262026246048
377,0.005143444998736397
378,0.005136654969375142
379,0.005129891760425771
380,0.0051231551957855994
381,0.0051164451009665084
382,0.005109761303075961
383,0.005103103630798288
384,0.005096471914376256
385,0.005089865985592876
386,0.0050832856777534895
387,0.005076730825668096
388,0.005070201265633938
389,0.005063696835418334
390,0.005057217374241736
391,0.0050507627227610544
392,0.005044332723053183
393,0.005037927218598784
394,0.005031546054266276
395,0.005025189076296061
396,0.005018856132284956
397,0.005012547071170856
398,0.00500626174321759
399,0.005
400,0.004993761694389223
401,0.004987546680538165
402,0.004981354813867179
403,0.004975185951049946
404,0.004969039949999533
405,0.004962916669854651
406,0.004956815970966096
407,0.004950737714883372
408,0.004944681764341488
409,0.004938647983247948
410,0.0049326362366699005
411,0.004926646390821466
412,0.004920678313051229
413,0.004914731871829905
414,0.00490880693673816
415,0.004902903378454601
416,0.004897021068743917
417,0.0048911598804451855
418,0.004885319687460315
419,0.004879500364742667
420,0.004873701788285794
421,0.004867923835112355
422,0.0048621663832631515
423,0.004856429311786321
