iteration,loss,gradient_norm,learning_rate
0,9.581949668913447,13.30693304757342,1.0
1,9.27979841093218,9.90281616500534,0.2621440000000001
2,1.8745415095257274,5.415032663088467,1.0
3,1.0915021055067273,3.4840675860010313,0.2621440000000001
4,0.3497514194323668,1.6189376563900277,1.0
5,0.2178621997892131,1.3903113154971298,0.6400000000000001
6,0.11975583801972649,0.9466396482529241,1.0
7,0.07993970459535758,0.7791656198469874,0.6400000000000001
8,0.06838325191846753,0.5833622888661233,1.0
9,0.022065831289352855,0.2713654533830795,1.0
10,0.014922156928764543,0.11019329446287315,1.0
11,0.01325125794212155,0.060420554723078716,1.0
12,0.012691455476147069,0.028186786144914266,1.0
13,0.012551224260714469,0.014267826908981502,1.0
14,0.012435127840794542,0.01726640241681327,1.0
15,0.01226831451678918,0.015012246794144502,1.0
16,0.012142297823406504,0.008159367200186464,1.0
17,0.012115129585582501,0.005714357921674439,1.0
18,0.012089814046835354,0.004745057398660236,1.0
19,0.012033233091278612,0.00338685005044422,1.0
20,0.01202399493533354,0.0036587105368650133,1.0
21,0.01200029838390209,0.004089522586552759,1.0
22,0.011956595586940223,0.003936607817085261,1.0
23,0.011942722359318704,0.0025407756283192264,1.0
24,0.011935649074611098,0.0015602603279759374,1.0
25,0.011932620120807948,0.0011652677790530738,1.0
26,0.011931232699177372,0.000737762798477612,1.0
27,0.011930626439935886,0.0005733791807203577,1.0
28,0.011930049959046906,0.0006059681627356094,1.0
29,0.011929456494427115,0.000623421365769606,1.0
30,0.011928959488829195,0.0005333340708575994,1.0
31,0.0119285378072612,0.00048485405249694787,1.0
32,0.011928095491832606,0.0005304814943364838,1.0
33,0.011927643360875253,0.0005376326820121732,1.0
34,0.0119272776100773,0.0004369198808664397,1.0
35,0.011927021044902885,0.00034861254400472786,1.0
36,0.011926816461933255,0.000345177532582564,1.0
37,0.011926622927282403,0.0003528964776207281,1.0
38,0.01192644647926354,0.0003141606528482654,1.0
39,0.011926303905297014,0.0002591359270107818,1.0
40,0.011926197867636846,0.00023127067203911693,1.0
41,0.011926117607779806,0.00021488113239195752,1.0
42,0.011926048944355852,0.00019774179685851852,1.0
43,0.011925982643586488,0.00018853665806304598,1.0
44,0.011925922835890492,0.00017603843554606986,1.0
45,0.01192588119220974,0.00014091103779958133,1.0
46,0.011925856568964319,0.00010923903581040164,1.0
47,0.011925837029682602,0.00010848677182232334,1.0
48,0.011925813438508077,0.00012931026377744606,1.0
49,0.011925785736492446,0.00013892214083922728,1.0
50,0.01192575985532812,0.00012065521346706293,1.0
51,0.011925738902722994,0.00010380430111971378,1.0
52,0.011925719285430762,0.00011188016019070665,1.0
53,0.011925696914184651,0.00012742210868868663,1.0
54,0.01192567233820586,0.00012642531488578918,1.0
55,0.011925648924238145,0.00011154768919515916,1.0
56,0.011925628064057874,0.00010632395055306102,1.0
57,0.011925608555086533,0.00011129427848952126,1.0
58,0.011925589442587996,0.0001110420691410416,1.0
59,0.011925569910940665,0.00010920580385115655,1.0
60,0.01192554659527813,0.00012555337981663085,1.0
61,0.011925511869924021,0.00016883706557850614,1.0
62,0.011925453158215268,0.00023045388866178187,1.0
63,0.011925354329523226,0.0002907398226041903,1.0
64,0.01192520677264908,0.00032138422581471434,1.0
65,0.01192503418427468,0.00030072028931385524,1.0
66,0.01192489318646854,0.00024274971423391298,1.0
67,0.011924812101584241,0.0001850620006850025,1.0
68,0.01192476758608881,0.00014865993796239868,1.0
69,0.011924731770022507,0.00014030882576474414,1.0
70,0.011924693054503834,0.00015351976645694033,1.0
71,0.011924653990974048,0.00015395093408191113,1.0
72,0.011924623289130262,0.00012135444491369058,1.0
73,0.011924604558879443,8.576246067449278e-05,1.0
74,0.01192459338987967,7.184956576981116e-05,1.0
75,0.011924585992115908,6.0342477435393635e-05,1.0
76,0.011924581875739557,3.7789720221347446e-05,1.0
77,0.011924580421977844,1.739562721834762e-05,1.0
78,0.01192458008027466,8.79943952182876e-06,1.0
