iteration,loss,gradient_norm,learning_rate
0,9.581949668913447,13.30693304757342,1.0
1,6.99135466821992,9.538079110587928,0.6400000000000001
2,0.03682398203749943,0.3067311575702026,1.0
3,0.02524118086838346,0.1906297506638283,1.0
4,0.01596799411980989,0.05793008551339173,1.0
5,0.01495217624998662,0.05158814527703366,1.0
6,0.014193856932431718,0.04292255750603958,1.0
7,0.013810130739004084,0.04853480674232208,1.0
8,0.013489785226673857,0.030707500369853556,1.0
9,0.013062152747432767,0.02964404024747255,1.0
10,0.012755393221965658,0.024085345388682674,1.0
11,0.012523319936103065,0.022170585033340146,1.0
12,0.012401750911756642,0.015513476474843357,1.0
13,0.012344701994763164,0.01215346296732575,1.0
14,0.012237950759542503,0.010140643588281477,1.0
15,0.01216834719501191,0.009497161301600868,1.0
16,0.012161840674938801,0.024074631378712286,0.32768000000000014
17,0.012116270509872231,0.006498924075470451,1.0
18,0.012105841800578365,0.005372931861251089,1.0
19,0.012084635688625441,0.005472776737852946,1.0
20,0.012063545427179972,0.009537376438111613,1.0
21,0.012056920991854087,0.011519824807175411,1.0
22,0.012043178552906748,0.003944236131038965,1.0
23,0.012038051765568089,0.0038412302860514253,1.0
24,0.012024662054296661,0.005713964479133888,1.0
25,0.01200416492313583,0.007327518976201365,1.0
26,0.011997312160296706,0.01699871697210109,0.8
27,0.011965380688216082,0.005925377807584088,1.0
28,0.011954382821869893,0.003608523507323777,1.0
29,0.01194492496045957,0.0034723733126581727,1.0
30,0.011937629955723896,0.003642926442041679,1.0
31,0.011936745482240866,0.005757235924016818,0.32768000000000014
32,0.011934110732837655,0.0014973041600212789,1.0
33,0.011933595021246827,0.00132326114837129,1.0
34,0.011932528646669709,0.0011967152601473421,1.0
35,0.011932339325376731,0.003980743702130195,0.6400000000000001
36,0.011931330551867264,0.001214559050555875,1.0
37,0.011931076263746503,0.0007487768567367623,1.0
38,0.01193082832845137,0.0008874755435449824,1.0
39,0.01193044949794353,0.0010210271304050508,1.0
40,0.011929797283319781,0.0015594143166168632,1.0
41,0.01192967690987146,0.0018979119322350443,1.0
42,0.011929211031272762,0.0005509543947426734,1.0
43,0.011929084822291295,0.0005302276111764536,1.0
44,0.011928843132476177,0.0012851462687896514,1.0
45,0.011928546593239029,0.0009520242897439783,1.0
46,0.01192823964798749,0.0007226409825492571,1.0
47,0.011927750666176302,0.0006846854431234081,1.0
48,0.011927701070990782,0.0017935098378838146,0.5120000000000001
49,0.011927453388143286,0.000632839911591338,1.0
50,0.011927352875386434,0.00042971773829235155,1.0
51,0.01192722316416187,0.0005125869114138382,1.0
52,0.011927044018320673,0.0005286995381489401,1.0
